40,COC1=CC=C(CNC(C2=NN3C(C(F)(F)F)=CC(C4=CC=CS4)=NC3=C2)=O)C=C1,00000000000000000000000000000000000010100010000000001000000000100100000000000101111100001000111111101100011100101100010011101111000000100100001101001001111111111111110
41,O=C(C1=NN2C(C(F)(F)F)=CC(C3=CC=CS3)=NC2=C1)NCC4=CC=CS4,00000000000000000000000000000000000010100010000000001000000000100100000000000101111100001000101111101100011100101000010011101100000000100100001000001001011110100111110
42,CCCCCCCCCCCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000100010000011101000010000110010000001000000010000001101011000100
43,CCCCCCCCCCCCCCCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000100010000011101000010000110010000001000000010000001101011000100
44,CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000011101000010000110010000001000000010000001101011000100
45,CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000011101000010000110010000001000000010000001101011000100
46,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000010001000010000110010000001000000010000001101011000100
47,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000011101000010000110010000001000000010000001101011000100
48,CCCCCC\C=C/CCCCCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000011101000010000110010000001000000010000001101011000100
49,CCCCCCCC\C=C\CCCCCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000011101000010000110010000001000000010000001101011000100
50,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000100010000010001000010000110010000001000000010000001101011000100
51,CCCCC\C=C/C=C/CCCCCCCCC(O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000011101000010000110010000001000000010000001101011000100
52,O=C(C(C(O)=C(NCCCN(C)C)C=C1O)=C1C2=O)C3=C2C=CC=C3,00000000000000000000000000000000000000000000000000000110000000000000000000100000101001100111010101001100110010010101101000100101000101011011101111111111111111111111110
53,C/C(C)=N\N=C1C2=C(N=CN2)NC=N\1,00000000000000000000000000000000000000100000000000001110000000000100000000100111100100000000001010100100010000000000000111001100000101010100001000000101000010001111010
